Daily Precipitation,,,
Date,Value,Time Period,Climate Model
23-05-2059,0.009,2040-2069,IPSL-CM5A-LA
24-05-2059,0,2040-2069,IPSL-CM5A-LA
25-05-2059,0,2040-2069,IPSL-CM5A-LA
26-05-2059,0.211,2040-2069,IPSL-CM5A-LA
27-05-2059,0.01,2040-2069,IPSL-CM5A-LA
28-05-2059,0.981,2040-2069,IPSL-CM5A-LA
29-05-2059,0,2040-2069,IPSL-CM5A-LA
30-05-2059,1.239,2040-2069,IPSL-CM5A-LA
31-05-2059,0.187,2040-2069,IPSL-CM5A-LA
01-06-2059,0.358,2040-2069,IPSL-CM5A-LA
02-06-2059,0.033,2040-2069,IPSL-CM5A-LA
03-06-2059,0.109,2040-2069,IPSL-CM5A-LA
04-06-2059,0,2040-2069,IPSL-CM5A-LA
05-06-2059,0.315,2040-2069,IPSL-CM5A-LA
06-06-2059,1.359,2040-2069,IPSL-CM5A-LA
07-06-2059,7.111,2040-2069,IPSL-CM5A-LA
08-06-2059,9.317,2040-2069,IPSL-CM5A-LA
09-06-2059,2.361,2040-2069,IPSL-CM5A-LA
10-06-2059,3.254,2040-2069,IPSL-CM5A-LA
11-06-2059,0,2040-2069,IPSL-CM5A-LA
12-06-2059,0.001,2040-2069,IPSL-CM5A-LA
13-06-2059,0,2040-2069,IPSL-CM5A-LA
14-06-2059,0,2040-2069,IPSL-CM5A-LA
15-06-2059,0,2040-2069,IPSL-CM5A-LA
16-06-2059,0,2040-2069,IPSL-CM5A-LA
17-06-2059,0,2040-2069,IPSL-CM5A-LA
18-06-2059,0,2040-2069,IPSL-CM5A-LA
19-06-2059,2.637,2040-2069,IPSL-CM5A-LA
20-06-2059,6.296,2040-2069,IPSL-CM5A-LA
21-06-2059,0.026,2040-2069,IPSL-CM5A-LA
22-06-2059,0,2040-2069,IPSL-CM5A-LA
23-06-2059,0,2040-2069,IPSL-CM5A-LA
24-06-2059,1.202,2040-2069,IPSL-CM5A-LA
25-06-2059,1.32,2040-2069,IPSL-CM5A-LA
26-06-2059,2.209,2040-2069,IPSL-CM5A-LA
27-06-2059,6.544,2040-2069,IPSL-CM5A-LA
28-06-2059,4.308,2040-2069,IPSL-CM5A-LA
29-06-2059,1.733,2040-2069,IPSL-CM5A-LA
30-06-2059,0.006,2040-2069,IPSL-CM5A-LA
01-07-2059,0,2040-2069,IPSL-CM5A-LA
02-07-2059,0,2040-2069,IPSL-CM5A-LA
03-07-2059,0,2040-2069,IPSL-CM5A-LA
04-07-2059,6.16,2040-2069,IPSL-CM5A-LA
05-07-2059,1.487,2040-2069,IPSL-CM5A-LA
06-07-2059,6.812,2040-2069,IPSL-CM5A-LA
07-07-2059,0.319,2040-2069,IPSL-CM5A-LA
08-07-2059,0,2040-2069,IPSL-CM5A-LA
09-07-2059,0,2040-2069,IPSL-CM5A-LA
10-07-2059,0,2040-2069,IPSL-CM5A-LA
11-07-2059,0,2040-2069,IPSL-CM5A-LA
12-07-2059,0,2040-2069,IPSL-CM5A-LA
13-07-2059,0,2040-2069,IPSL-CM5A-LA
14-07-2059,0,2040-2069,IPSL-CM5A-LA
15-07-2059,0.382,2040-2069,IPSL-CM5A-LA
16-07-2059,2.415,2040-2069,IPSL-CM5A-LA
17-07-2059,0.296,2040-2069,IPSL-CM5A-LA
18-07-2059,0.418,2040-2069,IPSL-CM5A-LA
19-07-2059,0.001,2040-2069,IPSL-CM5A-LA
20-07-2059,0,2040-2069,IPSL-CM5A-LA
21-07-2059,0.553,2040-2069,IPSL-CM5A-LA
22-07-2059,0,2040-2069,IPSL-CM5A-LA
23-07-2059,1.06,2040-2069,IPSL-CM5A-LA
24-07-2059,0.173,2040-2069,IPSL-CM5A-LA
25-07-2059,0,2040-2069,IPSL-CM5A-LA
26-07-2059,0,2040-2069,IPSL-CM5A-LA
27-07-2059,0,2040-2069,IPSL-CM5A-LA
28-07-2059,0.631,2040-2069,IPSL-CM5A-LA
29-07-2059,0.033,2040-2069,IPSL-CM5A-LA
30-07-2059,0.509,2040-2069,IPSL-CM5A-LA
31-07-2059,0.471,2040-2069,IPSL-CM5A-LA
01-08-2059,0,2040-2069,IPSL-CM5A-LA
02-08-2059,0.292,2040-2069,IPSL-CM5A-LA
03-08-2059,0.107,2040-2069,IPSL-CM5A-LA
04-08-2059,0.02,2040-2069,IPSL-CM5A-LA
05-08-2059,0,2040-2069,IPSL-CM5A-LA
06-08-2059,0.006,2040-2069,IPSL-CM5A-LA
07-08-2059,0.147,2040-2069,IPSL-CM5A-LA
08-08-2059,0,2040-2069,IPSL-CM5A-LA
09-08-2059,0,2040-2069,IPSL-CM5A-LA
10-08-2059,0.006,2040-2069,IPSL-CM5A-LA
11-08-2059,0.087,2040-2069,IPSL-CM5A-LA
12-08-2059,1.925,2040-2069,IPSL-CM5A-LA
13-08-2059,17.581,2040-2069,IPSL-CM5A-LA
14-08-2059,1.21,2040-2069,IPSL-CM5A-LA
15-08-2059,1.814,2040-2069,IPSL-CM5A-LA
16-08-2059,3.348,2040-2069,IPSL-CM5A-LA
17-08-2059,0,2040-2069,IPSL-CM5A-LA
18-08-2059,0,2040-2069,IPSL-CM5A-LA
19-08-2059,2.483,2040-2069,IPSL-CM5A-LA
20-08-2059,0,2040-2069,IPSL-CM5A-LA
21-08-2059,0.234,2040-2069,IPSL-CM5A-LA
22-08-2059,0.002,2040-2069,IPSL-CM5A-LA
23-08-2059,0,2040-2069,IPSL-CM5A-LA
24-08-2059,0,2040-2069,IPSL-CM5A-LA
25-08-2059,0,2040-2069,IPSL-CM5A-LA
26-08-2059,0,2040-2069,IPSL-CM5A-LA
27-08-2059,0,2040-2069,IPSL-CM5A-LA
28-08-2059,0.078,2040-2069,IPSL-CM5A-LA
29-08-2059,1.089,2040-2069,IPSL-CM5A-LA
30-08-2059,0.042,2040-2069,IPSL-CM5A-LA
31-08-2059,0,2040-2069,IPSL-CM5A-LA
01-09-2059,0.466,2040-2069,IPSL-CM5A-LA
02-09-2059,1.106,2040-2069,IPSL-CM5A-LA
03-09-2059,0.938,2040-2069,IPSL-CM5A-LA
04-09-2059,0.776,2040-2069,IPSL-CM5A-LA
05-09-2059,0,2040-2069,IPSL-CM5A-LA
06-09-2059,0,2040-2069,IPSL-CM5A-LA
07-09-2059,3.273,2040-2069,IPSL-CM5A-LA
08-09-2059,0.221,2040-2069,IPSL-CM5A-LA
09-09-2059,0.227,2040-2069,IPSL-CM5A-LA
10-09-2059,0.007,2040-2069,IPSL-CM5A-LA
11-09-2059,1.46,2040-2069,IPSL-CM5A-LA
12-09-2059,0.125,2040-2069,IPSL-CM5A-LA
13-09-2059,0,2040-2069,IPSL-CM5A-LA
14-09-2059,0,2040-2069,IPSL-CM5A-LA
15-09-2059,0,2040-2069,IPSL-CM5A-LA
16-09-2059,0,2040-2069,IPSL-CM5A-LA
17-09-2059,0,2040-2069,IPSL-CM5A-LA
18-09-2059,0.078,2040-2069,IPSL-CM5A-LA
19-09-2059,0.585,2040-2069,IPSL-CM5A-LA
20-09-2059,0.884,2040-2069,IPSL-CM5A-LA
21-09-2059,0.307,2040-2069,IPSL-CM5A-LA
22-09-2059,0.012,2040-2069,IPSL-CM5A-LA
23-09-2059,0.38,2040-2069,IPSL-CM5A-LA
24-09-2059,0,2040-2069,IPSL-CM5A-LA
25-09-2059,0,2040-2069,IPSL-CM5A-LA
26-09-2059,0,2040-2069,IPSL-CM5A-LA
27-09-2059,0,2040-2069,IPSL-CM5A-LA
28-09-2059,0,2040-2069,IPSL-CM5A-LA
29-09-2059,0,2040-2069,IPSL-CM5A-LA
30-09-2059,2.003,2040-2069,IPSL-CM5A-LA
01-10-2059,2.141,2040-2069,IPSL-CM5A-LA
02-10-2059,0,2040-2069,IPSL-CM5A-LA
03-10-2059,0,2040-2069,IPSL-CM5A-LA
04-10-2059,5.418,2040-2069,IPSL-CM5A-LA
05-10-2059,2.343,2040-2069,IPSL-CM5A-LA
06-10-2059,0,2040-2069,IPSL-CM5A-LA
07-10-2059,0.181,2040-2069,IPSL-CM5A-LA
08-10-2059,0,2040-2069,IPSL-CM5A-LA
09-10-2059,0.305,2040-2069,IPSL-CM5A-LA
10-10-2059,4.211,2040-2069,IPSL-CM5A-LA
11-10-2059,0.896,2040-2069,IPSL-CM5A-LA
12-10-2059,0.114,2040-2069,IPSL-CM5A-LA
13-10-2059,0,2040-2069,IPSL-CM5A-LA
14-10-2059,0,2040-2069,IPSL-CM5A-LA
15-10-2059,0,2040-2069,IPSL-CM5A-LA
16-10-2059,0,2040-2069,IPSL-CM5A-LA
17-10-2059,3.367,2040-2069,IPSL-CM5A-LA
18-10-2059,9.018,2040-2069,IPSL-CM5A-LA
19-10-2059,0,2040-2069,IPSL-CM5A-LA
20-10-2059,0,2040-2069,IPSL-CM5A-LA
21-10-2059,0.002,2040-2069,IPSL-CM5A-LA
22-10-2059,0.046,2040-2069,IPSL-CM5A-LA
23-10-2059,0,2040-2069,IPSL-CM5A-LA
24-10-2059,0,2040-2069,IPSL-CM5A-LA
25-10-2059,0.332,2040-2069,IPSL-CM5A-LA
26-10-2059,0.112,2040-2069,IPSL-CM5A-LA
27-10-2059,26.129,2040-2069,IPSL-CM5A-LA
28-10-2059,11.985,2040-2069,IPSL-CM5A-LA
29-10-2059,0,2040-2069,IPSL-CM5A-LA
30-10-2059,14.966,2040-2069,IPSL-CM5A-LA
31-10-2059,9.572,2040-2069,IPSL-CM5A-LA
01-11-2059,2.555,2040-2069,IPSL-CM5A-LA
02-11-2059,5.963,2040-2069,IPSL-CM5A-LA
03-11-2059,1.332,2040-2069,IPSL-CM5A-LA
04-11-2059,0.247,2040-2069,IPSL-CM5A-LA
05-11-2059,0,2040-2069,IPSL-CM5A-LA
06-11-2059,0,2040-2069,IPSL-CM5A-LA
07-11-2059,0.12,2040-2069,IPSL-CM5A-LA
08-11-2059,0.461,2040-2069,IPSL-CM5A-LA
09-11-2059,0.675,2040-2069,IPSL-CM5A-LA
10-11-2059,0.183,2040-2069,IPSL-CM5A-LA
11-11-2059,0,2040-2069,IPSL-CM5A-LA
12-11-2059,0,2040-2069,IPSL-CM5A-LA
13-11-2059,0.589,2040-2069,IPSL-CM5A-LA
14-11-2059,0.032,2040-2069,IPSL-CM5A-LA
15-11-2059,0.892,2040-2069,IPSL-CM5A-LA
16-11-2059,0.709,2040-2069,IPSL-CM5A-LA
17-11-2059,0.573,2040-2069,IPSL-CM5A-LA
18-11-2059,0.739,2040-2069,IPSL-CM5A-LA
19-11-2059,0.186,2040-2069,IPSL-CM5A-LA
20-11-2059,11.11,2040-2069,IPSL-CM5A-LA
21-11-2059,7.506,2040-2069,IPSL-CM5A-LA
22-11-2059,4.15,2040-2069,IPSL-CM5A-LA
23-11-2059,0.374,2040-2069,IPSL-CM5A-LA
24-11-2059,0,2040-2069,IPSL-CM5A-LA
25-11-2059,0,2040-2069,IPSL-CM5A-LA
26-11-2059,0,2040-2069,IPSL-CM5A-LA
27-11-2059,3.097,2040-2069,IPSL-CM5A-LA
28-11-2059,2.041,2040-2069,IPSL-CM5A-LA
29-11-2059,1.856,2040-2069,IPSL-CM5A-LA
30-11-2059,0.005,2040-2069,IPSL-CM5A-LA
01-12-2059,0.118,2040-2069,IPSL-CM5A-LA
02-12-2059,0.762,2040-2069,IPSL-CM5A-LA
03-12-2059,2.884,2040-2069,IPSL-CM5A-LA
04-12-2059,1.336,2040-2069,IPSL-CM5A-LA
05-12-2059,4.105,2040-2069,IPSL-CM5A-LA
06-12-2059,12.885,2040-2069,IPSL-CM5A-LA
07-12-2059,29.361,2040-2069,IPSL-CM5A-LA
08-12-2059,18.801,2040-2069,IPSL-CM5A-LA
09-12-2059,2.295,2040-2069,IPSL-CM5A-LA
10-12-2059,0.164,2040-2069,IPSL-CM5A-LA
11-12-2059,0.012,2040-2069,IPSL-CM5A-LA
12-12-2059,0.109,2040-2069,IPSL-CM5A-LA
13-12-2059,0.024,2040-2069,IPSL-CM5A-LA
14-12-2059,0.588,2040-2069,IPSL-CM5A-LA
15-12-2059,0.012,2040-2069,IPSL-CM5A-LA
16-12-2059,13.006,2040-2069,IPSL-CM5A-LA
17-12-2059,0.558,2040-2069,IPSL-CM5A-LA
18-12-2059,6.849,2040-2069,IPSL-CM5A-LA
19-12-2059,0.041,2040-2069,IPSL-CM5A-LA
20-12-2059,0.02,2040-2069,IPSL-CM5A-LA
21-12-2059,0.01,2040-2069,IPSL-CM5A-LA
22-12-2059,0.261,2040-2069,IPSL-CM5A-LA
23-12-2059,0.086,2040-2069,IPSL-CM5A-LA
24-12-2059,0.028,2040-2069,IPSL-CM5A-LA
25-12-2059,0.026,2040-2069,IPSL-CM5A-LA
26-12-2059,1.18,2040-2069,IPSL-CM5A-LA
27-12-2059,0.702,2040-2069,IPSL-CM5A-LA
28-12-2059,0.01,2040-2069,IPSL-CM5A-LA
29-12-2059,0.11,2040-2069,IPSL-CM5A-LA
30-12-2059,0.03,2040-2069,IPSL-CM5A-LA
31-12-2059,0.041,2040-2069,IPSL-CM5A-LA
01-01-2060,4.199,2040-2069,IPSL-CM5A-LA
02-01-2060,19.776,2040-2069,IPSL-CM5A-LA
03-01-2060,3.927,2040-2069,IPSL-CM5A-LA
04-01-2060,1.857,2040-2069,IPSL-CM5A-LA
05-01-2060,1.252,2040-2069,IPSL-CM5A-LA
06-01-2060,2.622,2040-2069,IPSL-CM5A-LA
07-01-2060,4.378,2040-2069,IPSL-CM5A-LA
08-01-2060,1.323,2040-2069,IPSL-CM5A-LA
09-01-2060,2.285,2040-2069,IPSL-CM5A-LA
10-01-2060,0.107,2040-2069,IPSL-CM5A-LA
11-01-2060,0.475,2040-2069,IPSL-CM5A-LA
12-01-2060,1.718,2040-2069,IPSL-CM5A-LA
13-01-2060,0.716,2040-2069,IPSL-CM5A-LA
14-01-2060,0.132,2040-2069,IPSL-CM5A-LA
15-01-2060,0.101,2040-2069,IPSL-CM5A-LA
16-01-2060,1.05,2040-2069,IPSL-CM5A-LA
17-01-2060,0.791,2040-2069,IPSL-CM5A-LA
18-01-2060,0,2040-2069,IPSL-CM5A-LA
19-01-2060,0,2040-2069,IPSL-CM5A-LA
20-01-2060,0.005,2040-2069,IPSL-CM5A-LA
21-01-2060,6.433,2040-2069,IPSL-CM5A-LA
22-01-2060,0.264,2040-2069,IPSL-CM5A-LA
23-01-2060,4.714,2040-2069,IPSL-CM5A-LA
24-01-2060,2.203,2040-2069,IPSL-CM5A-LA
25-01-2060,0.396,2040-2069,IPSL-CM5A-LA
26-01-2060,0.628,2040-2069,IPSL-CM5A-LA
27-01-2060,1.674,2040-2069,IPSL-CM5A-LA
28-01-2060,0.127,2040-2069,IPSL-CM5A-LA
29-01-2060,0.682,2040-2069,IPSL-CM5A-LA
30-01-2060,0.856,2040-2069,IPSL-CM5A-LA
31-01-2060,0.084,2040-2069,IPSL-CM5A-LA
01-02-2060,0.029,2040-2069,IPSL-CM5A-LA
02-02-2060,0,2040-2069,IPSL-CM5A-LA
03-02-2060,0.001,2040-2069,IPSL-CM5A-LA
04-02-2060,0.334,2040-2069,IPSL-CM5A-LA
05-02-2060,3.312,2040-2069,IPSL-CM5A-LA
06-02-2060,0.17,2040-2069,IPSL-CM5A-LA
07-02-2060,13.891,2040-2069,IPSL-CM5A-LA
08-02-2060,14.116,2040-2069,IPSL-CM5A-LA
09-02-2060,0.384,2040-2069,IPSL-CM5A-LA
10-02-2060,0.858,2040-2069,IPSL-CM5A-LA
11-02-2060,0.343,2040-2069,IPSL-CM5A-LA
12-02-2060,1.365,2040-2069,IPSL-CM5A-LA
13-02-2060,0.352,2040-2069,IPSL-CM5A-LA
14-02-2060,1.459,2040-2069,IPSL-CM5A-LA
15-02-2060,0.916,2040-2069,IPSL-CM5A-LA
16-02-2060,0.534,2040-2069,IPSL-CM5A-LA
17-02-2060,4.543,2040-2069,IPSL-CM5A-LA
18-02-2060,1.233,2040-2069,IPSL-CM5A-LA
19-02-2060,1.998,2040-2069,IPSL-CM5A-LA
20-02-2060,0.029,2040-2069,IPSL-CM5A-LA
21-02-2060,0.002,2040-2069,IPSL-CM5A-LA
22-02-2060,0,2040-2069,IPSL-CM5A-LA
23-02-2060,0.007,2040-2069,IPSL-CM5A-LA
24-02-2060,0.01,2040-2069,IPSL-CM5A-LA
25-02-2060,0,2040-2069,IPSL-CM5A-LA
26-02-2060,0,2040-2069,IPSL-CM5A-LA
27-02-2060,2.03,2040-2069,IPSL-CM5A-LA
28-02-2060,0.135,2040-2069,IPSL-CM5A-LA
01-03-2060,1.072,2040-2069,IPSL-CM5A-LA
02-03-2060,1.28,2040-2069,IPSL-CM5A-LA
03-03-2060,10.588,2040-2069,IPSL-CM5A-LA
04-03-2060,2.836,2040-2069,IPSL-CM5A-LA
05-03-2060,0.813,2040-2069,IPSL-CM5A-LA
06-03-2060,24.337,2040-2069,IPSL-CM5A-LA
07-03-2060,8.076,2040-2069,IPSL-CM5A-LA
08-03-2060,1.853,2040-2069,IPSL-CM5A-LA
09-03-2060,0.18,2040-2069,IPSL-CM5A-LA
10-03-2060,1.262,2040-2069,IPSL-CM5A-LA
11-03-2060,2.803,2040-2069,IPSL-CM5A-LA
12-03-2060,3.715,2040-2069,IPSL-CM5A-LA
13-03-2060,0.312,2040-2069,IPSL-CM5A-LA
14-03-2060,0.635,2040-2069,IPSL-CM5A-LA
15-03-2060,0.001,2040-2069,IPSL-CM5A-LA
16-03-2060,14.627,2040-2069,IPSL-CM5A-LA
17-03-2060,2.716,2040-2069,IPSL-CM5A-LA
18-03-2060,1.313,2040-2069,IPSL-CM5A-LA
19-03-2060,0.019,2040-2069,IPSL-CM5A-LA
20-03-2060,13.033,2040-2069,IPSL-CM5A-LA
21-03-2060,4.494,2040-2069,IPSL-CM5A-LA
22-03-2060,0.415,2040-2069,IPSL-CM5A-LA
23-03-2060,0.021,2040-2069,IPSL-CM5A-LA
24-03-2060,0.389,2040-2069,IPSL-CM5A-LA
25-03-2060,0.831,2040-2069,IPSL-CM5A-LA
26-03-2060,14.433,2040-2069,IPSL-CM5A-LA
27-03-2060,2.342,2040-2069,IPSL-CM5A-LA
28-03-2060,3.894,2040-2069,IPSL-CM5A-LA
29-03-2060,0.728,2040-2069,IPSL-CM5A-LA
30-03-2060,0.684,2040-2069,IPSL-CM5A-LA
31-03-2060,0.536,2040-2069,IPSL-CM5A-LA
01-04-2060,0.551,2040-2069,IPSL-CM5A-LA
02-04-2060,0.004,2040-2069,IPSL-CM5A-LA
03-04-2060,0,2040-2069,IPSL-CM5A-LA
04-04-2060,0,2040-2069,IPSL-CM5A-LA
05-04-2060,0.067,2040-2069,IPSL-CM5A-LA
06-04-2060,0.299,2040-2069,IPSL-CM5A-LA
07-04-2060,0.075,2040-2069,IPSL-CM5A-LA
08-04-2060,0.002,2040-2069,IPSL-CM5A-LA
09-04-2060,6.823,2040-2069,IPSL-CM5A-LA
10-04-2060,1.246,2040-2069,IPSL-CM5A-LA
11-04-2060,1.74,2040-2069,IPSL-CM5A-LA
12-04-2060,2.005,2040-2069,IPSL-CM5A-LA
13-04-2060,0,2040-2069,IPSL-CM5A-LA
14-04-2060,0.436,2040-2069,IPSL-CM5A-LA
15-04-2060,0.248,2040-2069,IPSL-CM5A-LA
16-04-2060,0,2040-2069,IPSL-CM5A-LA
17-04-2060,5.705,2040-2069,IPSL-CM5A-LA
18-04-2060,3.172,2040-2069,IPSL-CM5A-LA
19-04-2060,0.051,2040-2069,IPSL-CM5A-LA
20-04-2060,4.36,2040-2069,IPSL-CM5A-LA
21-04-2060,0.126,2040-2069,IPSL-CM5A-LA
22-04-2060,0.007,2040-2069,IPSL-CM5A-LA
23-04-2060,0,2040-2069,IPSL-CM5A-LA
24-04-2060,3.651,2040-2069,IPSL-CM5A-LA
25-04-2060,1.199,2040-2069,IPSL-CM5A-LA
26-04-2060,2.318,2040-2069,IPSL-CM5A-LA
27-04-2060,3.071,2040-2069,IPSL-CM5A-LA
28-04-2060,2.139,2040-2069,IPSL-CM5A-LA
29-04-2060,0.602,2040-2069,IPSL-CM5A-LA
30-04-2060,0,2040-2069,IPSL-CM5A-LA
01-05-2060,2.983,2040-2069,IPSL-CM5A-LA
02-05-2060,1.135,2040-2069,IPSL-CM5A-LA
03-05-2060,0.809,2040-2069,IPSL-CM5A-LA
04-05-2060,0.016,2040-2069,IPSL-CM5A-LA
05-05-2060,2.753,2040-2069,IPSL-CM5A-LA
06-05-2060,0.253,2040-2069,IPSL-CM5A-LA
07-05-2060,4.433,2040-2069,IPSL-CM5A-LA
08-05-2060,0.002,2040-2069,IPSL-CM5A-LA
09-05-2060,0,2040-2069,IPSL-CM5A-LA
10-05-2060,0,2040-2069,IPSL-CM5A-LA
11-05-2060,8.881,2040-2069,IPSL-CM5A-LA
12-05-2060,0.383,2040-2069,IPSL-CM5A-LA
13-05-2060,18.175,2040-2069,IPSL-CM5A-LA
14-05-2060,14.113,2040-2069,IPSL-CM5A-LA
15-05-2060,0.879,2040-2069,IPSL-CM5A-LA
16-05-2060,0.086,2040-2069,IPSL-CM5A-LA
17-05-2060,0,2040-2069,IPSL-CM5A-LA
18-05-2060,0,2040-2069,IPSL-CM5A-LA
19-05-2060,0.154,2040-2069,IPSL-CM5A-LA
20-05-2060,0,2040-2069,IPSL-CM5A-LA
21-05-2060,0.736,2040-2069,IPSL-CM5A-LA
22-05-2060,2.263,2040-2069,IPSL-CM5A-LA
23-05-2060,4.895,2040-2069,IPSL-CM5A-LA
24-05-2060,0.002,2040-2069,IPSL-CM5A-LA
25-05-2060,0.068,2040-2069,IPSL-CM5A-LA
26-05-2060,7.108,2040-2069,IPSL-CM5A-LA
27-05-2060,1.082,2040-2069,IPSL-CM5A-LA
28-05-2060,1.029,2040-2069,IPSL-CM5A-LA
29-05-2060,1.557,2040-2069,IPSL-CM5A-LA
30-05-2060,0.081,2040-2069,IPSL-CM5A-LA
31-05-2060,0.158,2040-2069,IPSL-CM5A-LA
01-06-2060,0.014,2040-2069,IPSL-CM5A-LA
02-06-2060,15.754,2040-2069,IPSL-CM5A-LA
03-06-2060,2.866,2040-2069,IPSL-CM5A-LA
04-06-2060,0,2040-2069,IPSL-CM5A-LA
05-06-2060,3.331,2040-2069,IPSL-CM5A-LA
06-06-2060,3.12,2040-2069,IPSL-CM5A-LA
07-06-2060,0.008,2040-2069,IPSL-CM5A-LA
08-06-2060,0,2040-2069,IPSL-CM5A-LA
09-06-2060,0,2040-2069,IPSL-CM5A-LA
10-06-2060,0,2040-2069,IPSL-CM5A-LA
11-06-2060,0,2040-2069,IPSL-CM5A-LA
12-06-2060,0,2040-2069,IPSL-CM5A-LA
13-06-2060,0,2040-2069,IPSL-CM5A-LA
14-06-2060,3.575,2040-2069,IPSL-CM5A-LA
15-06-2060,6.508,2040-2069,IPSL-CM5A-LA
16-06-2060,3.508,2040-2069,IPSL-CM5A-LA
17-06-2060,0.005,2040-2069,IPSL-CM5A-LA
18-06-2060,0,2040-2069,IPSL-CM5A-LA
19-06-2060,0,2040-2069,IPSL-CM5A-LA
20-06-2060,0,2040-2069,IPSL-CM5A-LA
21-06-2060,0.041,2040-2069,IPSL-CM5A-LA
22-06-2060,1.71,2040-2069,IPSL-CM5A-LA
23-06-2060,8.222,2040-2069,IPSL-CM5A-LA
24-06-2060,8.884,2040-2069,IPSL-CM5A-LA
25-06-2060,0.661,2040-2069,IPSL-CM5A-LA
26-06-2060,2.189,2040-2069,IPSL-CM5A-LA
27-06-2060,1.496,2040-2069,IPSL-CM5A-LA
28-06-2060,0.006,2040-2069,IPSL-CM5A-LA
29-06-2060,0.628,2040-2069,IPSL-CM5A-LA
30-06-2060,0,2040-2069,IPSL-CM5A-LA
01-07-2060,0,2040-2069,IPSL-CM5A-LA
02-07-2060,0,2040-2069,IPSL-CM5A-LA
03-07-2060,0.455,2040-2069,IPSL-CM5A-LA
04-07-2060,0,2040-2069,IPSL-CM5A-LA
05-07-2060,0.526,2040-2069,IPSL-CM5A-LA
06-07-2060,0,2040-2069,IPSL-CM5A-LA
07-07-2060,0,2040-2069,IPSL-CM5A-LA
08-07-2060,0,2040-2069,IPSL-CM5A-LA
09-07-2060,0,2040-2069,IPSL-CM5A-LA
10-07-2060,3.774,2040-2069,IPSL-CM5A-LA
11-07-2060,1.329,2040-2069,IPSL-CM5A-LA
12-07-2060,0,2040-2069,IPSL-CM5A-LA
13-07-2060,0.005,2040-2069,IPSL-CM5A-LA
14-07-2060,2.214,2040-2069,IPSL-CM5A-LA
15-07-2060,0.267,2040-2069,IPSL-CM5A-LA
16-07-2060,2.476,2040-2069,IPSL-CM5A-LA
17-07-2060,0.359,2040-2069,IPSL-CM5A-LA
18-07-2060,0.181,2040-2069,IPSL-CM5A-LA
19-07-2060,0,2040-2069,IPSL-CM5A-LA
20-07-2060,1.709,2040-2069,IPSL-CM5A-LA
21-07-2060,1.503,2040-2069,IPSL-CM5A-LA
22-07-2060,0.007,2040-2069,IPSL-CM5A-LA
23-07-2060,0,2040-2069,IPSL-CM5A-LA
24-07-2060,0,2040-2069,IPSL-CM5A-LA
25-07-2060,0.203,2040-2069,IPSL-CM5A-LA
26-07-2060,0.006,2040-2069,IPSL-CM5A-LA
27-07-2060,1.134,2040-2069,IPSL-CM5A-LA
28-07-2060,5.509,2040-2069,IPSL-CM5A-LA
29-07-2060,4.552,2040-2069,IPSL-CM5A-LA
30-07-2060,2.088,2040-2069,IPSL-CM5A-LA
31-07-2060,2.271,2040-2069,IPSL-CM5A-LA
01-08-2060,1.142,2040-2069,IPSL-CM5A-LA
02-08-2060,0.25,2040-2069,IPSL-CM5A-LA
03-08-2060,1.617,2040-2069,IPSL-CM5A-LA
04-08-2060,1.134,2040-2069,IPSL-CM5A-LA
05-08-2060,2.673,2040-2069,IPSL-CM5A-LA
06-08-2060,0.573,2040-2069,IPSL-CM5A-LA
07-08-2060,0,2040-2069,IPSL-CM5A-LA
08-08-2060,1.001,2040-2069,IPSL-CM5A-LA
09-08-2060,0,2040-2069,IPSL-CM5A-LA
10-08-2060,0,2040-2069,IPSL-CM5A-LA
11-08-2060,0.03,2040-2069,IPSL-CM5A-LA
12-08-2060,0.698,2040-2069,IPSL-CM5A-LA
13-08-2060,1.432,2040-2069,IPSL-CM5A-LA
14-08-2060,0,2040-2069,IPSL-CM5A-LA
15-08-2060,0,2040-2069,IPSL-CM5A-LA
16-08-2060,0,2040-2069,IPSL-CM5A-LA
17-08-2060,0.627,2040-2069,IPSL-CM5A-LA
18-08-2060,0,2040-2069,IPSL-CM5A-LA
19-08-2060,0,2040-2069,IPSL-CM5A-LA
20-08-2060,0.454,2040-2069,IPSL-CM5A-LA
21-08-2060,1.301,2040-2069,IPSL-CM5A-LA
22-08-2060,1.9,2040-2069,IPSL-CM5A-LA
23-08-2060,2.588,2040-2069,IPSL-CM5A-LA
24-08-2060,1.111,2040-2069,IPSL-CM5A-LA
25-08-2060,0.983,2040-2069,IPSL-CM5A-LA
26-08-2060,0.678,2040-2069,IPSL-CM5A-LA
27-08-2060,0.115,2040-2069,IPSL-CM5A-LA
28-08-2060,2.344,2040-2069,IPSL-CM5A-LA
29-08-2060,2.663,2040-2069,IPSL-CM5A-LA
30-08-2060,0.493,2040-2069,IPSL-CM5A-LA
31-08-2060,0.46,2040-2069,IPSL-CM5A-LA
01-09-2060,2.655,2040-2069,IPSL-CM5A-LA
02-09-2060,0.127,2040-2069,IPSL-CM5A-LA
03-09-2060,1.187,2040-2069,IPSL-CM5A-LA
04-09-2060,0.816,2040-2069,IPSL-CM5A-LA
05-09-2060,0.011,2040-2069,IPSL-CM5A-LA
06-09-2060,0.902,2040-2069,IPSL-CM5A-LA
07-09-2060,1.239,2040-2069,IPSL-CM5A-LA
